id,name,team,now_cost,element_type,PTS,TREB,AST,STL,BLK,TO,PPG,Gameweek 1 - Day 1,Gameweek 1 - Day 2,Gameweek 1 - Day 3,Gameweek 1 - Day 4,Gameweek 1 - Day 5,Gameweek 1 - Day 6,Gameweek 2 - Day 1,Gameweek 2 - Day 2,Gameweek 2 - Day 3,Gameweek 2 - Day 4,Gameweek 2 - Day 5,Gameweek 2 - Day 6,Gameweek 2 - Day 7,Gameweek 3 - Day 1,Gameweek 3 - Day 2,Gameweek 3 - Day 3,Gameweek 3 - Day 4,Gameweek 3 - Day 5,Gameweek 3 - Day 6,Gameweek 3 - Day 7,Gameweek 4 - Day 1,Gameweek 4 - Day 2,Gameweek 4 - Day 3,Gameweek 4 - Day 4,Gameweek 4 - Day 5,Gameweek 4 - Day 6
417,Jaylin Williams,21,55,2,7.1,5.9,4.6,1.2000000000000002,1.5,0.0,20.3,19.85,0.0,19.74,0.0,20.6,0.0,16.11,16.32,0.0,17.89,0.0,0.0,17.48,0.0,12.14,12.94,0.0,12.55,0.0,13.02,0.0,10.47,10.43,0.0,0.0,10.4
418,Cason Wallace,21,80,1,10.5,3.0,6.0,5.4,2.0999999999999996,0.0,27.0,26.48,0.0,25.71,0.0,27.95,0.0,21.3,21.76,0.0,23.75,0.0,0.0,23.45,0.0,16.47,17.6,0.0,16.73,0.0,17.52,0.0,13.77,13.92,0.0,0.0,13.92
427,Reece Beekman,22,45,1,5.0,2.0,4.0,3.5999999999999996,0.0,0.0,14.6,0.0,14.43,0.0,15.82,15.55,0.0,11.49,0.0,11.42,11.73,0.0,12.38,0.0,0.0,9.73,0.0,0.0,8.71,0.0,8.71,7.9,0.0,6.86,0.0,7.57,0.0
429,Desmond Bane,22,140,1,20.3,5.8,10.4,3.3000000000000003,0.8999999999999999,0.0,40.699999999999996,0.0,40.56,0.0,43.53,43.73,0.0,32.64,0.0,31.41,32.4,0.0,34.25,0.0,0.0,26.77,0.0,0.0,24.61,0.0,24.61,21.53,0.0,19.58,0.0,21.22,0.0
431,Franz Wagner,22,140,2,22.1,6.2,9.8,2.4000000000000004,0.30000000000000004,0.0,40.8,0.0,40.7,0.0,43.56,43.87,0.0,32.77,0.0,31.43,32.39,0.0,34.3,0.0,0.0,26.79,0.0,0.0,24.84,0.0,24.84,21.47,0.0,19.68,0.0,21.21,0.0
432,Wendell Carter Jr.,22,85,2,9.4,7.0,2.2,0.6000000000000001,2.7,0.0,21.9,0.0,21.95,0.0,22.96,23.45,0.0,17.63,0.0,16.93,17.56,0.0,18.51,0.0,0.0,14.12,0.0,0.0,13.23,0.0,13.23,11.66,0.0,10.65,0.0,11.56,0.0
434,Paolo Banchero,22,150,2,30.0,8.6,8.8,3.0,1.2000000000000002,0.0,51.60000000000001,0.0,51.4,0.0,54.96,55.34,0.0,41.34,0.0,39.93,41.02,0.0,43.37,0.0,0.0,33.79,0.0,0.0,31.42,0.0,31.42,27.23,0.0,24.95,0.0,26.83,0.0
438,Anthony Black,22,80,1,10.0,3.2,5.2,3.3000000000000003,2.7,0.0,24.4,0.0,24.19,0.0,26.1,26.09,0.0,19.46,0.0,19.03,19.63,0.0,20.58,0.0,0.0,16.05,0.0,0.0,14.4,0.0,14.4,13.17,0.0,11.72,0.0,12.88,0.0
444,Tyus Jones,22,85,1,10.1,2.5,7.8,2.0999999999999996,0.0,0.0,22.5,0.0,22.44,0.0,24.18,24.25,0.0,18.08,0.0,17.29,17.89,0.0,18.94,0.0,0.0,14.87,0.0,0.0,13.58,0.0,13.58,11.88,0.0,10.78,0.0,11.72,0.0
445,Colin Castleton,22,50,2,6.8,6.9,3.2,1.2000000000000002,2.0999999999999996,0.0,20.199999999999996,0.0,20.28,0.0,21.23,21.63,0.0,16.25,0.0,15.59,16.22,0.0,17.13,0.0,0.0,13.06,0.0,0.0,12.2,0.0,12.2,10.78,0.0,9.75,0.0,10.65,0.0
446,Orlando Robinson,22,50,2,11.5,7.3,5.2,0.8999999999999999,1.5,0.0,26.4,0.0,26.49,0.0,27.87,28.37,0.0,21.29,0.0,20.29,21.06,0.0,22.29,0.0,0.0,17.14,0.0,0.0,16.08,0.0,16.08,13.94,0.0,12.77,0.0,13.83,0.0
450,Dominick Barlow,23,45,2,6.0,3.9,2.2,1.2000000000000002,2.4000000000000004,0.0,15.700000000000001,0.0,14.0,0.0,0.0,16.46,0.0,11.8,13.27,0.0,0.0,11.66,0.0,12.5,0.0,10.32,9.53,0.0,0.0,10.74,10.16,0.0,7.46,0.0,0.0,7.81,0.0
451,Trendon Watford,23,60,2,10.7,3.6,6.6,1.5,1.2000000000000002,0.0,23.599999999999998,0.0,21.32,0.0,0.0,24.48,0.0,17.55,19.86,0.0,0.0,17.75,0.0,18.57,0.0,15.62,14.42,0.0,0.0,15.72,15.13,0.0,11.36,0.0,0.0,11.63,0.0
459,Adem Bona,23,60,2,12.5,8.2,2.2,3.9000000000000004,7.5,0.0,34.3,0.0,30.09,0.0,0.0,36.21,0.0,25.89,29.01,0.0,0.0,25.05,0.0,27.52,0.0,22.44,20.71,0.0,0.0,23.9,22.43,0.0,16.03,0.0,0.0,17.24,0.0
460,Justin Edwards,23,60,2,13.4,3.8,3.8,4.5,1.5,0.0,27.0,0.0,24.22,0.0,0.0,28.19,0.0,20.31,22.78,0.0,0.0,20.17,0.0,21.14,0.0,17.67,16.48,0.0,0.0,18.28,17.63,0.0,12.91,0.0,0.0,13.55,0.0
617,Quentin Grimes,23,80,1,27.5,4.1,10.6,5.699999999999999,1.2000000000000002,0.0,49.10000000000001,0.0,44.32,0.0,0.0,50.91,0.0,36.67,41.25,0.0,0.0,36.9,0.0,38.36,0.0,32.33,30.06,0.0,0.0,32.77,31.8,0.0,23.62,0.0,0.0,24.44,0.0
469,Mark Williams,24,115,2,15.8,11.0,6.2,2.4000000000000004,3.9000000000000004,0.0,39.3,0.0,39.38,0.0,36.64,39.42,0.0,33.51,0.0,32.9,0.0,34.88,0.0,32.69,0.0,24.41,0.0,24.4,0.0,23.45,0.0,21.63,0.0,19.92,20.35,0.0,0.0
471,Dillon Brooks,24,80,1,16.6,2.9,4.2,2.7,0.6000000000000001,0.0,27.0,0.0,27.54,0.0,25.48,27.36,0.0,22.95,0.0,22.62,0.0,23.89,0.0,22.59,0.0,16.48,0.0,16.97,0.0,16.31,0.0,14.9,0.0,13.71,13.99,0.0,0.0
473,Jared Butler,24,45,1,12.7,2.1,11.6,3.5999999999999996,0.8999999999999999,0.0,30.9,0.0,31.55,0.0,29.33,31.85,0.0,26.69,0.0,25.9,0.0,27.78,0.0,25.95,0.0,18.86,0.0,19.54,0.0,18.77,0.0,17.18,0.0,15.69,15.84,0.0,0.0
474,Collin Gillespie,24,50,1,6.3,3.1,6.6,2.0999999999999996,0.30000000000000004,0.0,18.400000000000002,0.0,18.72,0.0,17.46,18.82,0.0,15.74,0.0,15.34,0.0,16.38,0.0,15.51,0.0,11.25,0.0,11.63,0.0,11.17,0.0,10.21,0.0,9.36,9.46,0.0,0.0
477,Devin Booker,24,155,1,25.5,4.3,15.2,1.2000000000000002,0.0,0.0,46.2,0.0,47.5,0.0,43.4,47.24,0.0,39.07,0.0,38.48,0.0,40.67,0.0,39.05,0.0,28.22,0.0,28.91,0.0,27.78,0.0,25.52,0.0,23.57,24.08,0.0,0.0
478,Ryan Dunn,24,60,2,7.9,4.1,1.2,3.0,1.7999999999999998,0.0,18.0,0.0,17.98,0.0,16.99,18.07,0.0,15.53,0.0,15.17,0.0,16.16,0.0,14.86,0.0,11.11,0.0,11.32,0.0,10.87,0.0,9.94,0.0,9.08,9.21,0.0,0.0
479,Oso Ighodaro,24,65,2,6.8,5.2,3.6,1.5,2.0999999999999996,0.0,19.200000000000003,0.0,19.21,0.0,17.94,19.32,0.0,16.47,0.0,16.1,0.0,17.15,0.0,15.95,0.0,11.93,0.0,11.95,0.0,11.48,0.0,10.59,0.0,9.72,9.9,0.0,0.0
491,Jrue Holiday,25,90,1,12.2,4.5,9.2,3.9000000000000004,1.5,0.0,31.299999999999997,0.0,30.66,0.0,31.2,0.0,29.64,24.35,0.0,26.96,0.0,26.62,0.0,0.0,20.28,0.0,19.13,0.0,0.0,19.16,0.0,14.31,0.0,16.68,0.0,14.91,0.0
494,Toumani Camara,25,100,2,13.8,4.8,5.6,4.800000000000001,2.4000000000000004,0.0,31.400000000000006,0.0,30.89,0.0,31.38,0.0,29.71,24.23,0.0,27.15,0.0,26.53,0.0,0.0,20.18,0.0,19.19,0.0,0.0,19.12,0.0,14.48,0.0,16.71,0.0,15.19,0.0
495,Matisse Thybulle,25,65,1,6.2,3.3,3.4,6.6000000000000005,1.5,0.0,21.0,0.0,20.89,0.0,20.82,0.0,20.28,16.24,0.0,18.47,0.0,17.81,0.0,0.0,13.52,0.0,12.56,0.0,0.0,12.68,0.0,9.72,0.0,11.25,0.0,10.16,0.0
497,Shaedon Sharpe,25,120,1,20.5,6.3,6.6,3.3000000000000003,0.30000000000000004,0.0,36.99999999999999,0.0,36.35,0.0,36.75,0.0,34.9,28.77,0.0,31.23,0.0,31.13,0.0,0.0,23.95,0.0,22.78,0.0,0.0,22.64,0.0,17.08,0.0,19.6,0.0,17.64,0.0
501,Duop Reath,25,45,2,7.5,3.7,2.2,1.7999999999999998,1.5,0.0,16.7,0.0,16.4,0.0,16.78,0.0,15.67,12.82,0.0,14.32,0.0,13.99,0.0,0.0,10.68,0.0,10.34,0.0,0.0,10.21,0.0,7.73,0.0,8.85,0.0,8.13,0.0
502,Deni Avdija,25,120,2,26.8,11.2,11.0,3.5999999999999996,1.2000000000000002,0.0,53.800000000000004,0.0,52.73,0.0,53.66,0.0,50.55,41.77,0.0,45.39,0.0,45.21,0.0,0.0,34.78,0.0,33.32,0.0,0.0,33.04,0.0,24.81,0.0,28.49,0.0,25.66,0.0
503,Donovan Clingan,25,85,2,7.6,10.0,3.8,2.0999999999999996,6.0,0.0,29.5,0.0,28.83,0.0,30.27,0.0,27.3,22.28,0.0,25.66,0.0,24.56,0.0,0.0,18.55,0.0,18.61,0.0,0.0,18.17,0.0,13.67,0.0,15.62,0.0,14.69,0.0
507,Blake Wesley,25,45,1,5.2,1.9,3.8,3.9000000000000004,0.30000000000000004,0.0,15.1,0.0,14.96,0.0,14.89,0.0,14.56,11.79,0.0,13.12,0.0,12.87,0.0,0.0,9.82,0.0,9.04,0.0,0.0,9.16,0.0,6.94,0.0,8.08,0.0,7.18,0.0
517,DeMar DeRozan,26,135,1,22.7,3.6,12.2,1.5,1.2000000000000002,0.0,41.2,0.0,41.1,0.0,45.64,0.0,41.78,0.0,30.44,34.17,0.0,0.0,31.86,0.0,26.94,0.0,26.28,0.0,25.35,0.0,25.68,0.0,22.43,22.56,0.0,19.74,0.0
518,Domantas Sabonis,26,170,2,17.2,12.5,11.0,3.0,0.6000000000000001,0.0,44.300000000000004,0.0,44.15,0.0,48.42,0.0,44.85,0.0,33.1,36.59,0.0,0.0,34.49,0.0,28.56,0.0,28.31,0.0,27.56,0.0,27.79,0.0,23.78,24.06,0.0,21.36,0.0
519,Malik Monk,26,110,1,16.5,3.8,9.0,2.4000000000000004,1.2000000000000002,0.0,32.900000000000006,0.0,32.77,0.0,36.57,0.0,33.31,0.0,24.26,27.21,0.0,0.0,25.33,0.0,21.47,0.0,20.99,0.0,20.2,0.0,20.57,0.0,17.88,18.02,0.0,15.81,0.0
521,Keon Ellis,26,80,1,9.1,2.5,4.6,5.4,1.5,0.0,23.1,0.0,22.92,0.0,26.26,0.0,23.28,0.0,16.7,18.87,0.0,0.0,17.37,0.0,15.1,0.0,14.68,0.0,13.9,0.0,14.61,0.0,12.57,12.78,0.0,11.23,0.0
529,Luke Kornet,27,75,2,8.6,6.8,2.4,1.2000000000000002,1.7999999999999998,0.0,20.799999999999997,0.0,20.61,0.0,21.44,0.0,21.32,17.55,0.0,0.0,16.67,0.0,0.0,16.32,0.0,0.0,12.75,0.0,13.17,14.28,0.0,10.94,0.0,10.75,0.0,10.75,0.0
531,Kelly Olynyk,27,70,2,10.4,5.1,8.0,3.5999999999999996,1.7999999999999998,0.0,28.900000000000002,0.0,28.62,0.0,30.06,0.0,29.63,24.27,0.0,0.0,23.04,0.0,0.0,22.89,0.0,0.0,17.94,0.0,17.99,20.02,0.0,15.25,0.0,14.79,0.0,14.79,0.0
535,Harrison Barnes,27,75,2,14.8,3.1,3.0,1.7999999999999998,0.6000000000000001,0.0,23.300000000000004,0.0,23.12,0.0,24.08,0.0,23.63,19.43,0.0,0.0,18.49,0.0,0.0,18.59,0.0,0.0,14.43,0.0,14.57,16.04,0.0,12.26,0.0,11.87,0.0,11.87,0.0
536,Julian Champagnie,27,75,2,9.6,4.0,3.0,1.7999999999999998,0.8999999999999999,0.0,19.3,0.0,19.14,0.0,19.96,0.0,19.66,16.18,0.0,0.0,15.37,0.0,0.0,15.31,0.0,0.0,11.93,0.0,12.09,13.3,0.0,10.15,0.0,9.88,0.0,9.88,0.0
537,Keldon Johnson,27,80,2,13.6,5.3,4.2,2.7,1.5,0.0,27.299999999999997,0.0,27.05,0.0,28.25,0.0,27.85,22.94,0.0,0.0,21.72,0.0,0.0,21.63,0.0,0.0,16.86,0.0,17.14,18.82,0.0,14.36,0.0,13.98,0.0,13.98,0.0
538,Devin Vassell,27,120,1,18.7,5.1,5.8,4.199999999999999,1.7999999999999998,0.0,35.599999999999994,0.0,35.24,0.0,36.91,0.0,36.28,29.93,0.0,0.0,28.24,0.0,0.0,28.27,0.0,0.0,22.03,0.0,22.32,24.58,0.0,18.71,0.0,18.17,0.0,18.17,0.0
541,Stephon Castle,27,100,1,18.2,5.6,11.0,2.7,0.8999999999999999,0.0,38.4,0.0,38.17,0.0,39.83,0.0,39.15,31.81,0.0,0.0,30.66,0.0,0.0,30.66,0.0,0.0,23.95,0.0,23.69,26.53,0.0,20.33,0.0,19.58,0.0,19.58,0.0
544,Bismack Biyombo,27,60,2,5.0,5.4,2.2,1.7999999999999998,2.7,0.0,17.1,0.0,16.84,0.0,17.7,0.0,17.73,14.69,0.0,0.0,13.67,0.0,0.0,13.23,0.0,0.0,10.4,0.0,10.98,11.79,0.0,8.97,0.0,8.91,0.0,8.91,0.0
548,Micah Potter,27,45,2,4.5,4.3,1.4,1.5,0.8999999999999999,0.0,12.600000000000001,0.0,12.48,0.0,13.02,0.0,12.87,10.67,0.0,0.0,10.07,0.0,0.0,9.92,0.0,0.0,7.74,0.0,7.95,8.67,0.0,6.6,0.0,6.49,0.0,6.49,0.0
551,Sandro Mamukelashvili,28,50,2,8.7,4.2,2.4,1.2000000000000002,1.2000000000000002,0.0,17.7,0.0,18.01,0.0,17.69,0.0,17.54,14.18,0.0,13.94,0.0,13.54,0.0,14.81,0.0,11.32,0.0,0.0,11.53,11.34,0.0,0.0,8.9,0.0,8.67,0.0,8.83
553,A.J. Lawson,28,50,1,11.1,4.1,2.6,2.0999999999999996,0.8999999999999999,0.0,20.799999999999997,0.0,21.28,0.0,20.79,0.0,20.62,16.69,0.0,16.32,0.0,15.93,0.0,17.41,0.0,13.31,0.0,0.0,13.62,13.25,0.0,0.0,10.41,0.0,10.2,0.0,10.35
554,RJ Barrett,28,125,2,18.6,6.3,8.8,1.7999999999999998,1.2000000000000002,0.0,36.7,0.0,37.54,0.0,36.95,0.0,36.47,29.62,0.0,28.46,0.0,28.11,0.0,30.62,0.0,23.65,0.0,0.0,24.03,23.63,0.0,0.0,18.41,0.0,17.99,0.0,18.33
555,Immanuel Quickley,28,105,1,17.8,4.5,14.8,3.3000000000000003,0.30000000000000004,0.0,40.699999999999996,0.0,41.98,0.0,40.98,0.0,40.49,33.0,0.0,31.08,0.0,31.12,0.0,33.95,0.0,26.23,0.0,0.0,26.87,26.23,0.0,0.0,20.41,0.0,19.92,0.0,20.2
556,Garrett Temple,28,45,1,3.0,1.9,4.2,3.0,0.0,0.0,12.100000000000001,0.0,12.6,0.0,12.01,0.0,12.0,9.77,0.0,9.23,0.0,9.2,0.0,10.13,0.0,7.69,0.0,0.0,8.06,7.65,0.0,0.0,6.05,0.0,5.89,0.0,5.88
557,Jakob Poeltl,28,120,2,16.8,8.1,5.0,3.3000000000000003,4.199999999999999,0.0,37.39999999999999,0.0,38.09,0.0,36.9,0.0,36.92,29.75,0.0,29.74,0.0,28.48,0.0,31.47,0.0,23.62,0.0,0.0,24.38,23.93,0.0,0.0,18.93,0.0,18.23,0.0,18.53
558,Scottie Barnes,28,150,2,15.7,6.5,9.6,4.5,1.5,0.0,37.8,0.0,38.85,0.0,37.72,0.0,37.49,30.42,0.0,29.32,0.0,28.85,0.0,31.63,0.0,24.14,0.0,0.0,24.87,24.17,0.0,0.0,18.98,0.0,18.47,0.0,18.69
560,Ochai Agbaji,28,70,1,11.3,4.5,4.0,2.4000000000000004,0.30000000000000004,0.0,22.500000000000004,0.0,23.07,0.0,22.63,0.0,22.36,18.15,0.0,17.46,0.0,17.25,0.0,18.76,0.0,14.48,0.0,0.0,14.77,14.35,0.0,0.0,11.22,0.0,11.04,0.0,11.2
561,Jamison Battle,28,50,2,9.3,4.3,1.8,1.7999999999999998,0.6000000000000001,0.0,17.800000000000004,0.0,18.17,0.0,17.86,0.0,17.67,14.3,0.0,13.96,0.0,13.65,0.0,14.86,0.0,11.43,0.0,0.0,11.63,11.33,0.0,0.0,8.89,0.0,8.74,0.0,8.87
563,Jonathan Mogbo,28,70,2,8.5,7.0,6.8,2.4000000000000004,1.7999999999999998,0.0,26.500000000000004,0.0,27.02,0.0,26.45,0.0,26.28,21.3,0.0,20.66,0.0,20.2,0.0,22.13,0.0,16.93,0.0,0.0,17.29,17.04,0.0,0.0,13.38,0.0,12.93,0.0,13.13
564,Jamal Shead,28,65,1,10.4,2.6,11.8,4.800000000000001,0.8999999999999999,0.0,30.5,0.0,31.65,0.0,30.29,0.0,30.23,24.59,0.0,23.36,0.0,23.2,0.0,25.58,0.0,19.39,0.0,0.0,20.26,19.51,0.0,0.0,15.35,0.0,14.85,0.0,14.94
565,Ja'Kobe Walter,28,60,1,13.1,4.3,6.2,4.5,0.8999999999999999,0.0,28.999999999999996,0.0,29.92,0.0,28.86,0.0,28.73,23.29,0.0,22.53,0.0,22.15,0.0,24.31,0.0,18.47,0.0,0.0,19.15,18.42,0.0,0.0,14.51,0.0,14.17,0.0,14.29
566,Jared Rhoden,28,50,1,12.2,4.0,3.0,3.9000000000000004,0.6000000000000001,0.0,23.700000000000003,0.0,24.42,0.0,23.6,0.0,23.48,19.01,0.0,18.52,0.0,18.14,0.0,19.86,0.0,15.11,0.0,0.0,15.63,14.98,0.0,0.0,11.81,0.0,11.61,0.0,11.71
573,Kyle Anderson,29,60,2,9.0,3.7,4.8,2.7,0.30000000000000004,0.0,20.5,0.0,20.24,0.0,20.0,0.0,0.0,17.06,0.0,17.07,0.0,16.39,0.0,16.38,11.9,0.0,12.71,0.0,12.4,0.0,0.0,10.32,10.56,0.0,11.24,0.0,0.0
578,Walker Kessler,29,120,2,8.4,11.4,4.2,2.0999999999999996,6.6000000000000005,0.0,32.7,0.0,31.47,0.0,30.92,0.0,0.0,26.06,0.0,27.62,0.0,25.04,0.0,26.48,18.59,0.0,20.28,0.0,19.64,0.0,0.0,16.36,16.8,0.0,17.52,0.0,0.0
580,Keyonte George,29,105,1,17.8,3.8,7.6,2.4000000000000004,0.0,0.0,31.6,0.0,31.04,0.0,31.08,0.0,0.0,26.39,0.0,26.03,0.0,25.36,0.0,25.09,18.45,0.0,19.52,0.0,19.03,0.0,0.0,15.85,16.41,0.0,17.33,0.0,0.0
582,Brice Sensabaugh,29,65,2,12.8,3.7,3.8,2.7,0.6000000000000001,0.0,23.6,0.0,23.21,0.0,23.04,0.0,0.0,19.6,0.0,19.64,0.0,18.83,0.0,18.83,13.72,0.0,14.7,0.0,14.27,0.0,0.0,11.89,12.2,0.0,12.92,0.0,0.0
583,Isaiah Collier,29,85,1,12.9,3.9,13.6,3.5999999999999996,0.8999999999999999,0.0,34.9,0.0,34.43,0.0,34.2,0.0,0.0,29.03,0.0,28.9,0.0,27.89,0.0,27.84,20.07,0.0,21.43,0.0,20.95,0.0,0.0,17.44,17.93,0.0,19.2,0.0,0.0
584,Kyle Filipowski,29,85,2,12.8,7.8,3.6,2.7,1.5,0.0,28.400000000000002,0.0,27.75,0.0,27.47,0.0,0.0,23.39,0.0,23.66,0.0,22.47,0.0,22.73,16.57,0.0,17.64,0.0,17.18,0.0,0.0,14.3,14.72,0.0,15.41,0.0,0.0
594,CJ McCollum,30,120,1,18.9,4.3,10.0,4.5,0.0,0.0,37.7,0.0,36.38,0.0,37.46,0.0,39.06,0.0,31.32,0.0,27.58,0.0,28.1,0.0,22.55,0.0,21.88,0.0,24.04,24.96,0.0,18.68,0.0,17.82,0.0,0.0,0.0
596,Malaki Branham,30,50,1,8.4,1.1,2.8,0.8999999999999999,0.0,0.0,13.200000000000001,0.0,12.79,0.0,13.12,0.0,13.61,0.0,11.0,0.0,9.71,0.0,9.86,0.0,7.97,0.0,7.71,0.0,8.44,8.74,0.0,6.54,0.0,6.27,0.0,0.0,0.0
598,AJ Johnson,30,45,1,10.9,2.9,7.4,1.7999999999999998,0.6000000000000001,0.0,23.600000000000005,0.0,22.76,0.0,23.45,0.0,24.44,0.0,19.76,0.0,17.38,0.0,17.51,0.0,14.19,0.0,13.66,0.0,15.02,15.62,0.0,11.62,0.0,11.17,0.0,0.0,0.0
599,Justin Champagnie,30,70,2,8.6,7.1,2.2,4.199999999999999,1.7999999999999998,0.0,23.9,0.0,22.69,0.0,23.62,0.0,25.08,0.0,19.66,0.0,17.72,0.0,18.12,0.0,14.23,0.0,13.79,0.0,15.17,15.73,0.0,11.98,0.0,11.63,0.0,0.0,0.0
603,Tristan Vukcevic,30,50,2,12.3,4.8,2.6,1.5,3.3000000000000003,0.0,24.500000000000004,0.0,23.16,0.0,24.15,0.0,25.58,0.0,20.43,0.0,18.34,0.0,18.44,0.0,14.9,0.0,14.04,0.0,15.53,16.09,0.0,12.21,0.0,12.07,0.0,0.0,0.0
605,Kyshawn George,30,75,2,10.1,5.0,6.0,4.800000000000001,3.5999999999999996,0.0,29.5,0.0,27.64,0.0,29.04,0.0,30.98,0.0,24.42,0.0,21.69,0.0,22.07,0.0,17.64,0.0,16.67,0.0,18.61,19.35,0.0,14.75,0.0,14.38,0.0,0.0,0.0
606,Alexandre Sarr,30,105,2,16.4,6.5,4.8,1.7999999999999998,4.800000000000001,0.0,34.3,0.0,32.41,0.0,33.82,0.0,35.81,0.0,28.68,0.0,25.68,0.0,25.74,0.0,20.86,0.0,19.62,0.0,21.72,22.53,0.0,17.05,0.0,16.87,0.0,0.0,0.0
